"(0.3, 0.7, 3)","('[1, 1, 0, 0, 0]', 1)","('[1, 0, 0, 0, 0, 0]', 4)","('[1, 0, 1, 0, 0]', 2)","('[1, 0, 0, 0, 0]', 8)","('[1, 0, 0, 0, 0, 0]', 0)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 7)","('[1, 0, 0, 0, 0]', 6)","('[1, 0, 0, 0, 0]', 3)","('[1, 0, 0, 0, 0]', 5)",2.3,2.2,2.3,2.2,1.9,2.2,2.5,1.9,2.2
"(0.75, 0.25, 1)","('[1, 1, 1, 1, 0]', 7)","('[1, 0, 1, 1, 0]', 5)","('[1, 1, 1, 1, 1]', 0)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 4)","('[1, 1, 0, 0, 0]', 6)","('[1, 0, 1, 0, 1, 0]', 8)","('[1, 1, 0, 0, 0, 0]', 3)","('[1, 0, 0, 0, 0]', 2)","('[1, 0, 1, 0, 0]', 1)",2.5,3.0,2.0,1.75,2.0,2.25,2.0,1.0,2.0
"(0.45, 0.55, 1)","('[1, 0, 0, 0, 0, 0]', 7)","('[1, 1, 0, 0, 0]', 1)","('[1, 0, 1, 0, 0]', 8)","('[1, 0, 0, 0, 0]', 0)","('[1, 0, 0, 0, 0]', 6)","('[1, 0, 0, 0, 0]', 3)","('[1, 0, 1, 0, 0]', 4)","('[1, 1, 0, 0, 0]', 5)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 2)",2.35,2.45,2.45,2.35,2.35,2.35,2.45,2.45,2.35
"(0.55, 0.44999999999999996, 0)","('[1, 0, 1, 0, 1, 0]', 2)","('[1, 0, 1, 0, 0]', 8)","('[1, 1, 0, 0, 0, 0, 0]', 4)","('[1, 1, 0, 1, 1, 0]', 6)","('[1, 0, 0, 0, 0]', 1)","('[1, 1, 0, 0, 0]', 5)","('[1, 0, 0, 1, 0, 0]', 3)","('[1, 1, 1, 1, 1]', 7)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 0)",2.45,2.0,2.0,2.9,2.1,2.0,2.0,2.8,1.55
"(0.3, 0.7, 9)","('[1, 0, 0, 0, 0]', 7)","('[1, 1, 0, 0, 0]', 1)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 0)","('[1, 0, 0, 0, 0, 0]', 3)","('[1, 0, 1, 0, 0]', 8)","('[1, 0, 0, 0, 0]', 2)","('[1, 0, 0, 0, 0]', 5)","('[1, 0, 0, 0, 0]', 4)","('[1, 0, 0, 0, 0, 0]', 6)",2.5,2.3,1.9,1.9,2.3,2.2,2.2,1.9,2.2
"(0.45, 0.55, 8)","('[1, 0, 0, 0, 0, 0]', 7)","('[1, 0, 1, 0, 0]', 0)","('[1, 0, 0, 0, 0]', 6)","('[1, 0, 1, 0, 0]', 1)","('[1, 0, 0, 0, 0]', 8)","('[1, 0, 0, 0, 0, 0, 0]', 4)","('[1, 0, 0, 0, 0]', 3)","('[1, 1, 0, 0, 0]', 5)","('[1, 1, 0, 0, 0]', 2)",2.35,2.45,2.35,2.45,2.35,2.35,2.35,2.45,2.45
"(0.55, 0.44999999999999996, 2)","('[1, 1, 0, 0, 0]', 1)","('[1, 0, 1, 0, 1, 0]', 3)","('[1, 0, 0, 0, 0]', 2)","('[1, 1, 0, 0, 0]', 6)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 8)","('[1, 1, 1, 1, 0]', 7)","('[1, 0, 0, 1, 0, 0]', 4)","('[1, 0, 1, 0, 0]', 5)","('[1, 1, 1, 1, 1]', 0)",2.0,1.9,1.55,2.0,1.55,2.9,2.0,1.45,2.8
"(0.75, 0.25, 4)","('[1, 1, 0, 1, 1, 0]', 0)","('[1, 0, 0, 0, 0]', 8)","('[1, 0, 1, 0, 0]', 3)","('[1, 0, 0, 0, 0]', 1)","('[1, 1, 0, 0, 0]', 7)","('[1, 1, 1, 1, 1]', 5)","('[1, 0, 1, 0, 1, 0]', 4)","('[1, 0, 0, 0, 0, 0, 0]', 2)","('[1, 1, 1, 1, 1]', 6)",2.5,1.0,1.25,1.0,2.0,2.0,2.25,1.75,2.0
"(0.55, 0.44999999999999996, 4)","('[1, 1, 0, 1, 1, 0]', 0)","('[1, 0, 1, 0, 0]', 1)","('[1, 1, 1, 1, 1]', 3)","('[1, 0, 0, 1, 0, 0]', 4)","('[1, 0, 0, 0, 0, 0]', 8)","('[1, 1, 0, 0, 0]', 5)","('[1, 0, 1, 0, 1, 0]', 7)","('[1, 1, 0, 0, 0]', 2)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 6)",2.9,1.45,2.8,2.0,1.55,2.55,2.45,2.55,2.1
"(0.55, 0.44999999999999996, 6)","('[1, 1, 0, 0, 0]', 1)","('[1, 0, 1, 0, 1, 0]', 3)","('[1, 0, 0, 1, 0, 0]', 2)","('[1, 0, 0, 0, 0]', 6)","('[1, 1, 1, 1, 1]', 5)","('[1, 1, 0, 0, 0]', 8)","('[1, 0, 1, 0, 0]', 7)","('[1, 0, 0, 0, 0]', 4)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 0)",2.0,2.45,2.0,2.1,2.8,2.0,2.55,1.0,2.1
"(0.4, 0.6, 5)","('[1, 0, 0, 0, 0]', 7)","('[1, 0, 0, 0, 0]', 6)","('[1, 0, 1, 0, 0]', 1)","('[1, 0, 0, 0, 0]', 0)","('[1, 1, 0, 0, 0]', 4)","('[1, 1, 1, 0, 0]', 3)","('[1, 1, 0, 0, 0]', 8)","('[1, 0, 0, 0, 0]', 5)","('[1, 0, 0, 0, 0, 0, 0]', 2)",2.2,1.8000000000000003,2.4000000000000004,2.2,2.4000000000000004,3.0,2.4000000000000004,2.2,2.2
"(0.4, 0.6, 7)","('[1, 0, 1, 0, 0]', 0)","('[1, 0, 1, 0, 0]', 1)","('[1, 1, 0, 0, 0]', 3)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 7)","('[1, 0, 0, 0, 0]', 2)","('[1, 1, 0, 0, 0]', 8)","('[1, 0, 0, 0, 0]', 5)","('[1, 0, 0, 0, 0]', 4)","('[1, 0, 0, 0, 0, 0]', 6)",2.4000000000000004,2.4000000000000004,2.4000000000000004,2.2,2.2,2.4000000000000004,2.2,2.2,2.2
"(0.75, 0.25, 7)","('[1, 1, 0, 1, 1, 0]', 0)","('[1, 0, 1, 0, 1, 0]', 2)","('[1, 0, 1, 0, 0]', 1)","('[1, 0, 0, 0, 0, 0]', 8)","('[1, 0, 1, 0, 0]', 6)","('[1, 1, 0, 0, 0]', 7)","('[1, 1, 1, 1, 1]', 5)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 3)","('[1, 0, 0, 0, 0]', 4)",2.5,2.25,2.0,2.5,2.0,2.0,2.0,1.75,1.75
"(0.4, 0.6, 1)","('[1, 0, 1, 0, 0]', 0)","('[1, 0, 0, 0, 0]', 6)","('[1, 0, 1, 0, 0]', 1)","('[1, 1, 0, 0, 0]', 3)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 7)","('[1, 1, 0, 0, 0]', 8)","('[1, 0, 0, 0, 0, 0, 0]', 2)","('[1, 0, 0, 0, 0]', 5)","('[1, 0, 0, 0, 0]', 4)",2.4000000000000004,2.2,2.4000000000000004,2.4000000000000004,2.2,2.4000000000000004,2.2,2.6,2.2
"(0.65, 0.35, 7)","('[1, 1, 0, 1, 1, 0]', 0)","('[1, 0, 0, 0, 0]', 6)","('[1, 0, 1, 0, 1, 0]', 3)","('[1, 0, 1, 0, 0]', 2)","('[1, 0, 0, 1, 0, 0]', 7)","('[1, 1, 0, 0, 0, 0, 0]', 5)","('[1, 1, 0, 0, 0]', 8)","('[1, 1, 1, 1, 1]', 4)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 1)",2.7,1.65,2.3499999999999996,2.6500000000000004,2.0,2.6500000000000004,2.0,2.4,1.65
"(0.6, 0.4, 8)","('[1, 1, 1, 1, 0]', 7)","('[1, 0, 1, 0, 0]', 1)","('[1, 1, 1, 1, 1]', 2)","('[1, 1, 0, 0, 0]', 3)","('[1, 0, 1, 0, 1, 0]', 8)","('[1, 0, 0, 1, 0, 0]', 6)","('[1, 1, 0, 0, 0, 0, 0]', 0)","('[1, 0, 0, 0, 0]', 4)","('[1, 0, 0, 0, 0, 0, 0, 0, 0]', 5)",2.8,2.0,2.6,2.0,1.8000000000000003,2.0,2.0,2.1999999999999997,1.0
"(0.4, 0.6, 3)","('[1, 1, 0, 0, 0]', 0)","('[1, 0, 0, 0, 0]', 6)","('[1, 0, 1, 0, 0]', 2)","('[1, 0, 1, 0, 0]', 3)","('[1, 0, 0, 0, 0, 0, 0]', 7)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 4)","('[1, 0, 0, 0, 0, 0]', 1)","('[1, 1, 0, 0, 0]', 8)","('[1, 0, 0, 0, 0]', 5)",2.4000000000000004,2.2,2.4000000000000004,2.4000000000000004,2.2,2.2,2.2,2.4000000000000004,2.2
"(0.65, 0.35, 5)","('[1, 1, 0, 1, 1, 0]', 6)","('[1, 1, 1, 1, 1]', 2)","('[1, 0, 0, 0, 0]', 0)","('[1, 0, 0, 0, 0, 0]', 1)","('[1, 1, 0, 0, 0]', 5)","('[1, 1, 0, 0, 0]', 8)","('[1, 0, 0, 1, 0, 0]', 3)","('[1, 0, 1, 0, 1, 0]', 4)","('[1, 0, 1, 0, 0]', 7)",2.7,2.4,1.65,1.0,2.0,2.0,1.35,2.3499999999999996,1.35
"(0.35, 0.65, 9)","('[1, 1, 0, 0, 0]', 0)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 5)","('[1, 0, 0, 0, 0]', 8)","('[1, 0, 0, 0, 0, 0]', 3)","('[1, 0, 0, 0, 0]', 1)","('[1, 0, 0, 0, 0, 0, 0]', 4)","('[1, 1, 0, 0, 0]', 2)","('[1, 0, 1, 0, 0]', 6)","('[1, 0, 1, 0, 0]', 7)",2.3499999999999996,2.4,2.05,2.05,2.05,2.05,2.3499999999999996,2.3499999999999996,2.3499999999999996
"(0.65, 0.35, 3)","('[1, 0, 1, 0, 0]', 3)","('[1, 0, 0, 0, 0]', 8)","('[1, 0, 1, 0, 1, 0]', 1)","('[1, 0, 0, 1, 0, 0]', 6)","('[1, 0, 0, 0, 0, 0, 0, 0]', 0)","('[1, 1, 0, 0, 0]', 4)","('[1, 1, 0, 0, 0]', 5)","('[1, 1, 1, 1, 0]', 2)","('[1, 1, 1, 1, 1]', 7)",1.35,2.3000000000000003,2.3499999999999996,2.0,1.65,2.6500000000000004,2.0,2.7,2.4
"(0.7, 0.30000000000000004, 9)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 2)","('[1, 1, 1, 1, 1]', 0)","('[1, 0, 1, 0, 0]', 3)","('[1, 0, 0, 0, 0]', 1)","('[1, 0, 1, 0, 1, 0]', 8)","('[1, 1, 0, 0, 0]', 7)","('[1, 1, 0, 1, 1, 0]', 6)","('[1, 1, 1, 1, 1]', 5)","('[1, 0, 0, 0, 0]', 4)",1.0,2.2,2.0,2.3999999999999995,1.6,2.0,2.6,2.2,1.7
"(0.35, 0.65, 7)","('[1, 0, 0, 0, 0, 0]', 7)","('[1, 0, 1, 0, 0]', 0)","('[1, 0, 0, 0, 0]', 6)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 4)","('[1, 0, 0, 0, 0]', 1)","('[1, 0, 0, 0, 0]', 2)","('[1, 0, 0, 0, 0]', 5)","('[1, 0, 0, 1, 0, 0]', 8)","('[1, 1, 0, 0, 0]', 3)",2.05,2.3499999999999996,2.05,2.4,2.4,2.4,2.05,2.3499999999999996,2.3499999999999996
"(0.65, 0.35, 1)","('[1, 0, 0, 0, 0, 0, 0, 0, 0]', 7)","('[1, 0, 1, 0, 0]', 1)","('[1, 1, 1, 1, 1]', 8)","('[1, 1, 0, 0, 0]', 6)","('[1, 0, 0, 0, 0]', 0)","('[1, 0, 0, 0, 0]', 3)","('[1, 0, 1, 0, 0]', 5)","('[1, 1, 1, 1, 0]', 2)","('[1, 0, 1, 0, 1, 0]', 4)",2.3000000000000003,2.0,2.4,2.0,2.3000000000000003,2.3000000000000003,2.0,2.7,2.3499999999999996
"(0.75, 0.25, 0)","('[1, 0, 1, 0, 0]', 0)","('[1, 0, 0, 1, 0, 0]', 6)","('[1, 1, 0, 0, 0]', 7)","('[1, 1, 0, 1, 1, 0]', 2)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 3)","('[1, 0, 1, 0, 1, 0]', 8)","('[1, 1, 1, 1, 0]', 1)","('[1, 1, 1, 1, 1]', 4)","('[1, 0, 0, 0, 0]', 5)",2.0,2.0,2.0,2.5,1.0,2.25,2.5,2.0,1.75
"(0.7, 0.30000000000000004, 7)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 5)","('[1, 0, 0, 1, 0, 0]', 0)","('[1, 1, 0, 1, 1, 0]', 2)","('[1, 0, 1, 0, 1, 0]', 1)","('[1, 1, 1, 1, 1]', 8)","('[1, 1, 0, 0, 0]', 7)","('[1, 1, 0, 0, 0, 0]', 3)","('[1, 0, 0, 0, 0]', 6)","('[1, 1, 1, 1, 1]', 4)",1.7,2.0,2.6,1.6,2.2,2.0,2.0,1.7,2.2
"(0.4, 0.6, 9)","('[1, 0, 0, 0, 0]', 7)","('[1, 0, 1, 0, 0]', 8)","('[1, 1, 0, 0, 0]', 6)","('[1, 0, 0, 0, 0]', 0)","('[1, 0, 0, 0, 0, 0]', 1)","('[1, 1, 0, 0, 0]', 4)","('[1, 0, 1, 0, 0]', 5)","('[1, 0, 0, 1, 0, 0]', 3)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 2)",2.2,2.4000000000000004,2.4000000000000004,2.2,2.2,2.4000000000000004,2.4000000000000004,2.8,2.2
"(0.35, 0.65, 5)","('[1, 0, 0, 0, 0]', 7)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 4)","('[1, 0, 1, 0, 0]', 1)","('[1, 0, 1, 0, 0]', 2)","('[1, 0, 0, 0, 0]', 0)","('[1, 0, 0, 0, 0]', 6)","('[1, 1, 0, 0, 0]', 5)","('[1, 1, 0, 0, 0]', 8)","('[1, 0, 0, 0, 0, 0, 0]', 3)",2.05,2.4,2.3499999999999996,2.3499999999999996,2.05,2.05,2.3499999999999996,2.3499999999999996,2.05
"(0.7, 0.30000000000000004, 5)","('[1, 0, 0, 0, 0]', 7)","('[1, 1, 0, 1, 1, 0]', 0)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 1)","('[1, 1, 1, 1, 1]', 2)","('[1, 0, 1, 0, 1, 0]', 8)","('[1, 1, 0, 0, 0]', 4)","('[1, 0, 1, 0, 0]', 5)","('[1, 0, 0, 0, 0]', 3)","('[1, 1, 1, 1, 1]', 6)",1.0,2.6,1.0,2.2,1.6,2.0,2.0,1.0,2.2
"(0.6, 0.4, 0)","('[1, 0, 0, 0, 0]', 7)","('[1, 0, 0, 1, 0, 0]', 0)","('[1, 1, 1, 1, 1]', 3)","('[1, 0, 1, 0, 0]', 8)","('[1, 0, 1, 0, 1, 0]', 1)","('[1, 1, 0, 1, 1, 0]', 4)","('[1, 1, 0, 0, 0]', 6)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 2)","('[1, 1, 0, 0, 0]', 5)",1.6,1.4,2.6,2.5999999999999996,1.8000000000000003,2.8,2.5999999999999996,2.1999999999999997,2.0
"(0.35, 0.65, 3)","('[1, 0, 0, 0, 0]', 7)","('[1, 1, 0, 0, 0]', 1)","('[1, 0, 0, 0, 0]', 2)","('[1, 0, 0, 0, 0]', 6)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 0)","('[1, 0, 1, 0, 0]', 4)","('[1, 1, 0, 0, 0]', 5)","('[1, 0, 0, 1, 0, 0]', 8)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 3)",2.4,2.3499999999999996,2.05,2.4,2.05,2.3499999999999996,2.3499999999999996,2.7,2.4
"(0.7, 0.30000000000000004, 3)","('[1, 0, 0, 0, 0, 0]', 4)","('[1, 1, 1, 1, 1]', 0)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 6)","('[1, 0, 0, 0, 0]', 2)","('[1, 1, 0, 1, 1, 0]', 8)","('[1, 1, 1, 1, 1]', 7)","('[1, 1, 0, 0, 0]', 3)","('[1, 0, 1, 0, 0, 0]', 1)","('[1, 0, 1, 0, 1, 0]', 5)",1.7,2.2,1.0,1.0,2.6,2.2,2.0,2.0,2.3
"(0.6, 0.4, 2)","('[1, 0, 0, 0, 0]', 7)","('[1, 0, 1, 0, 0]', 0)","('[1, 1, 0, 0, 0]', 1)","('[1, 1, 1, 1, 0]', 8)","('[1, 1, 1, 1, 1]', 3)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 6)","('[1, 0, 1, 0, 0]', 4)","('[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 2)","('[1, 0, 1, 0, 1, 0]', 5)",2.1999999999999997,2.0,2.0,2.8,2.6,3.2,2.0,2.0,1.8000000000000003
"(0.3, 0.7, 4)","('[1, 0, 0, 0, 0]', 7)","('[1, 0, 1, 0, 0]', 0)","('[1, 0, 0, 0, 0]', 8)","('[1, 0, 0, 0, 0, 0]', 3)","('[1, 0, 0, 0, 0]', 1)","('[1, 1, 0, 0, 0]', 6)","('[1, 0, 0, 0, 0]', 5)","('[1, 0, 0, 0, 0]', 4)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 2)",2.5,2.3,2.2,2.2,2.2,2.3,1.9,2.5,1.9
"(0.35, 0.65, 1)","('[1, 0, 0, 0, 0]', 7)","('[1, 0, 1, 0, 1, 0]', 8)","('[1, 1, 0, 0, 0]', 1)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 3)","('[1, 0, 0, 0, 0, 0]', 0)","('[1, 1, 0, 0, 0]', 6)","('[1, 0, 0, 0, 0]', 2)","('[1, 0, 1, 0, 0]', 5)","('[1, 0, 0, 0, 0]', 4)",2.05,2.6500000000000004,2.3499999999999996,1.6999999999999997,2.05,2.3499999999999996,1.6999999999999997,2.3499999999999996,1.6999999999999997
"(0.5, 0.5, 6)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 4)","('[1, 0, 1, 0, 0]', 8)","('[1, 0, 0, 0, 0, 0, 0]', 7)","('[1, 0, 0, 0, 0]', 0)","('[1, 0, 0, 0, 0, 0]', 1)","('[1, 0, 1, 0, 1, 0]', 6)","('[1, 1, 0, 0, 0]', 5)","('[1, 1, 0, 0, 0]', 2)","('[1, 1, 0, 0, 0]', 3)",2.0,2.5,2.5,2.5,2.0,2.5,2.5,2.0,2.5
"(0.7, 0.30000000000000004, 1)","('[1, 0, 1, 0, 0]', 1)","('[1, 1, 1, 1, 1]', 3)","('[1, 0, 0, 0, 0]', 2)","('[1, 1, 1, 1, 0]', 0)","('[1, 0, 0, 0, 0, 0]', 8)","('[1, 1, 0, 0, 0]', 6)","('[1, 1, 1, 1, 1]', 5)","('[1, 0, 0, 0, 0, 0, 0]', 4)","('[1, 0, 1, 0, 1, 0]', 7)",1.3,2.2,1.0,2.6,1.0,2.0,2.2,1.0,1.6
"(0.6, 0.4, 4)","('[1, 1, 0, 0, 0]', 1)","('[1, 0, 1, 0, 1, 0]', 3)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 2)","('[1, 1, 1, 1, 1]', 8)","('[1, 0, 0, 0, 0, 0]', 0)","('[1, 0, 0, 1, 0, 0]', 6)","('[1, 1, 0, 0, 0]', 5)","('[1, 1, 1, 1, 0]', 4)","('[1, 0, 1, 0, 0]', 7)",2.0,2.4000000000000004,1.6,2.6,1.6,2.0,2.0,2.8,2.5999999999999996
"(0.75, 0.25, 3)","('[1, 0, 1, 0, 0]', 0)","('[1, 1, 1, 1, 1]', 3)","('[1, 0, 0, 0, 0]', 1)","('[1, 1, 0, 1, 1, 0]', 7)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 6)","('[1, 1, 1, 1, 1]', 4)","('[1, 1, 0, 0, 0]', 2)","('[1, 0, 0, 0, 0, 0, 0, 0]', 8)","('[1, 0, 1, 0, 1, 0]', 5)",2.0,2.0,1.0,2.5,1.75,2.0,2.0,2.5,2.25
"(0.3, 0.7, 6)","('[1, 0, 0, 0, 0, 0]', 7)","('[1, 0, 1, 0, 0]', 2)","('[1, 0, 0, 0, 0]', 8)","('[1, 0, 0, 0, 0]', 1)","('[1, 0, 0, 0, 0]', 0)","('[1, 1, 0, 0, 0]', 4)","('[1, 0, 0, 0, 0]', 3)","('[1, 0, 0, 0, 0]', 5)","('[1, 0, 0, 0, 0, 0]', 6)",2.2,2.3,1.9,1.9,2.2,2.3,1.9,1.9,1.9
"(0.65, 0.35, 9)","('[1, 0, 1, 0, 0]', 0)","('[1, 1, 0, 0, 0]', 1)","('[1, 1, 1, 1, 1]', 7)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 8)","('[1, 0, 0, 1, 0, 0]', 6)","('[1, 0, 0, 0, 0]', 3)","('[1, 0, 0, 0, 0]', 2)","('[1, 0, 1, 0, 1, 0]', 4)","('[1, 1, 1, 1, 0]', 5)",2.6500000000000004,2.0,2.4,1.65,2.0,1.0,1.65,2.3499999999999996,2.7
"(0.75, 0.25, 9)","('[1, 0, 0, 0, 0, 0, 0]', 1)","('[1, 0, 0, 0, 0]', 6)","('[1, 1, 1, 1, 1]', 0)","('[1, 1, 1, 1, 0]', 8)","('[1, 0, 1, 0, 0]', 3)","('[1, 1, 0, 1, 1, 0]', 7)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 2)","('[1, 0, 0, 1, 0, 0]', 4)","('[1, 0, 1, 0, 1, 0]', 5)",1.75,2.5,2.0,2.5,1.25,2.5,1.75,2.0,2.25
"(0.5, 0.5, 4)","('[1, 1, 0, 0, 0]', 0)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 3)","('[1, 0, 1, 0, 0]', 1)","('[1, 0, 0, 0, 0]', 8)","('[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 4)","('[1, 1, 0, 0, 0]', 7)","('[1, 0, 1, 0, 0]', 5)","('[1, 0, 1, 0, 0]', 6)","('[1, 0, 0, 1, 0, 0]', 2)",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
"(0.6, 0.4, 6)","('[1, 0, 0, 0, 0]', 7)","('[1, 0, 1, 0, 1, 0]', 2)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 0)","('[1, 0, 1, 0, 0]', 8)","('[1, 0, 1, 0, 0]', 3)","('[1, 1, 1, 1, 1]', 5)","('[1, 0, 0, 1, 0, 0]', 4)","('[1, 1, 0, 0, 0, 0]', 1)","('[1, 1, 1, 1, 1]', 6)",1.6,1.8000000000000003,1.0,1.4,1.4,2.6,2.0,2.0,2.6
"(0.3, 0.7, 0)","('[1, 0, 0, 0, 0, 0]', 7)","('[1, 0, 0, 0, 0]', 8)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 5)","('[1, 0, 1, 0, 0]', 3)","('[1, 0, 0, 0, 0]', 1)","('[1, 0, 0, 0, 0]', 0)","('[1, 1, 0, 0, 0]', 2)","('[1, 0, 0, 0, 0]', 4)","('[1, 0, 0, 0, 0, 0]', 6)",1.9,2.2,1.9,2.3,2.2,1.9,2.3,2.2,1.9
"(0.45, 0.55, 3)","('[1, 0, 0, 0, 0]', 7)","('[1, 0, 1, 0, 0]', 0)","('[1, 0, 1, 0, 0]', 8)","('[1, 0, 0, 0, 0, 0, 0, 0]', 6)","('[1, 0, 0, 0, 0]', 1)","('[1, 1, 0, 0, 0]', 3)","('[1, 0, 0, 0, 0, 0, 0]', 4)","('[1, 0, 0, 0, 0]', 5)","('[1, 1, 0, 0, 0]', 2)",2.35,2.45,2.45,2.35,2.35,2.45,2.35,2.35,2.45
"(0.55, 0.44999999999999996, 9)","('[1, 1, 1, 1, 0]', 7)","('[1, 0, 1, 0, 1, 0]', 0)","('[1, 0, 0, 0, 0, 0]', 2)","('[1, 1, 0, 0, 0]', 6)","('[1, 1, 1, 1, 1]', 3)","('[1, 0, 0, 1, 0, 0]', 4)","('[1, 0, 0, 0, 0]', 5)","('[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 1)","('[1, 0, 1, 0, 0]', 8)",2.9,2.45,2.1,2.0,2.8,2.0,2.1,2.0,2.0
"(0.3, 0.7, 2)","('[1, 0, 0, 0, 0, 0]', 7)","('[1, 0, 0, 0, 0]', 6)","('[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]', 4)","('[1, 0, 1, 0, 0]', 8)","('[1, 0, 0, 0, 0]', 1)","('[1, 0, 0, 0, 0]', 0)","('[1, 0, 0, 0, 0]', 3)","('[1, 1, 0, 0, 0]', 2)","('[1, 0, 0, 0, 0]', 5)",2.5,1.9,2.5,2.3,1.9,1.9,2.2,2.3,1.9
